"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"3";"BusBar_Con_Down";"A";"approved";"204.09";"590.37";"1192.0";"871.0";"PEN";"0";"8";"= 400";"+ TRAFO";"";"magnet control";""
"2";"4";"BusBar_Con_Down";"A";"approved";"929.76";"352.26";"1192.0";"871.0";"PE";"1";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"3";"4";"BusBar_Con_Down";"A";"approved";"181.42";"91.47";"1192.0";"871.0";"1L3";"1";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"4";"4";"BusBar_Con_Down";"A";"approved";"158.74";"80.13";"1192.0";"871.0";"1L2";"1";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"5";"4";"BusBar_Con_Down";"A";"approved";"136.06";"68.8";"1192.0";"871.0";"1L1";"1";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"6";"4";"BusBar_Con_Down";"A";"approved";"351.5";"408.95";"1192.0";"871.0";"-PE";"1";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"7";"4";"BusBar_Con_Down";"A";"approved";"204.09";"624.39";"1192.0";"871.0";"PEN";"1";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"8";"4";"BusBar_Con_Down";"A";"approved";"1111.18";"511.0";"1192.0";"871.0";"PE";"1";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"9";"6";"BusBar_Con_Down";"A";"approved";"170.08";"80.13";"1192.0";"871.0";"1L2";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"10";"6";"BusBar_Con_Down";"A";"approved";"147.4";"68.8";"1192.0";"871.0";"Hz1L1";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"11";"6";"BusBar_Con_Down";"A";"approved";"192.76";"91.47";"1192.0";"871.0";"1L3";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"12";"6";"BusBar_Con_Down";"A";"approved";"294.8";"80.13";"1192.0";"871.0";"1L2";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"13";"6";"BusBar_Con_Down";"A";"approved";"272.13";"68.8";"1192.0";"871.0";"1L1";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"14";"6";"BusBar_Con_Down";"A";"approved";"317.48";"91.47";"1192.0";"871.0";"1L3";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"15";"6";"BusBar_Con_Down";"A";"approved";"419.53";"80.13";"1192.0";"871.0";"1L2";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"16";"6";"BusBar_Con_Down";"A";"approved";"396.85";"68.8";"1192.0";"871.0";"1L1";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"17";"6";"BusBar_Con_Down";"A";"approved";"442.2";"91.47";"1192.0";"871.0";"1L3";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"18";"6";"BusBar_Con_Down";"A";"approved";"544.25";"80.13";"1192.0";"871.0";"1L2";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"19";"6";"BusBar_Con_Down";"A";"approved";"521.57";"68.8";"1192.0";"871.0";"1L1";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"20";"6";"BusBar_Con_Down";"A";"approved";"566.93";"91.47";"1192.0";"871.0";"1L3";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"21";"6";"BusBar_Con_Down";"A";"approved";"668.98";"80.13";"1192.0";"871.0";"1L2";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"22";"6";"BusBar_Con_Down";"A";"approved";"646.3";"68.8";"1192.0";"871.0";"1L1";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"23";"6";"BusBar_Con_Down";"A";"approved";"691.65";"91.47";"1192.0";"871.0";"1L3";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"24";"6";"BusBar_Con_Down";"A";"approved";"793.7";"80.13";"1192.0";"871.0";"1L2";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"25";"6";"BusBar_Con_Down";"A";"approved";"771.02";"68.8";"1192.0";"871.0";"1L1";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"26";"6";"BusBar_Con_Down";"A";"approved";"816.38";"91.47";"1192.0";"871.0";"1L3";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"27";"6";"BusBar_Con_Down";"A";"approved";"918.43";"80.13";"1192.0";"871.0";"1L2";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"28";"6";"BusBar_Con_Down";"A";"approved";"895.75";"68.8";"1192.0";"871.0";"1L1";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"29";"6";"BusBar_Con_Down";"A";"approved";"941.1";"91.47";"1192.0";"871.0";"1L3";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"30";"6";"BusBar_Con_Down";"A";"approved";"1043.15";"80.13";"1192.0";"871.0";"1L2";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"31";"6";"BusBar_Con_Down";"A";"approved";"1020.47";"68.8";"1192.0";"871.0";"1L1";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"32";"6";"BusBar_Con_Down";"A";"approved";"1065.83";"91.47";"1192.0";"871.0";"1L3";"2";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"33";"7";"BusBar_Con_Down";"A";"approved";"170.08";"80.13";"1192.0";"871.0";"1L2";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"34";"7";"BusBar_Con_Down";"A";"approved";"147.4";"68.8";"1192.0";"871.0";"Hz1L1";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"35";"7";"BusBar_Con_Down";"A";"approved";"192.76";"91.47";"1192.0";"871.0";"1L3";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"36";"7";"BusBar_Con_Down";"A";"approved";"294.8";"80.13";"1192.0";"871.0";"1L2";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"37";"7";"BusBar_Con_Down";"A";"approved";"272.13";"68.8";"1192.0";"871.0";"1L1";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"38";"7";"BusBar_Con_Down";"A";"approved";"317.48";"91.47";"1192.0";"871.0";"1L3";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"39";"7";"BusBar_Con_Down";"A";"approved";"419.53";"80.13";"1192.0";"871.0";"1L2";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"40";"7";"BusBar_Con_Down";"A";"approved";"396.85";"68.8";"1192.0";"871.0";"1L1";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"41";"7";"BusBar_Con_Down";"A";"approved";"442.2";"91.47";"1192.0";"871.0";"1L3";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"42";"7";"BusBar_Con_Down";"A";"approved";"544.25";"80.13";"1192.0";"871.0";"1L2";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"43";"7";"BusBar_Con_Down";"A";"approved";"521.57";"68.8";"1192.0";"871.0";"1L1";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"44";"7";"BusBar_Con_Down";"A";"approved";"566.93";"91.47";"1192.0";"871.0";"1L3";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"45";"7";"BusBar_Con_Down";"A";"approved";"668.98";"80.13";"1192.0";"871.0";"1L2";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"46";"7";"BusBar_Con_Down";"A";"approved";"646.3";"68.8";"1192.0";"871.0";"1L1";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"47";"7";"BusBar_Con_Down";"A";"approved";"691.65";"91.47";"1192.0";"871.0";"1L3";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"48";"7";"BusBar_Con_Down";"A";"approved";"793.7";"80.13";"1192.0";"871.0";"1L2";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"49";"7";"BusBar_Con_Down";"A";"approved";"771.02";"68.8";"1192.0";"871.0";"1L1";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"50";"7";"BusBar_Con_Down";"A";"approved";"816.38";"91.47";"1192.0";"871.0";"1L3";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"51";"7";"BusBar_Con_Down";"A";"approved";"1031.81";"80.13";"1192.0";"871.0";"1L2";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"52";"7";"BusBar_Con_Down";"A";"approved";"1009.13";"68.8";"1192.0";"871.0";"1L1";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"53";"7";"BusBar_Con_Down";"A";"approved";"1054.49";"91.47";"1192.0";"871.0";"1L3";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"54";"7";"BusBar_Con_Down";"A";"approved";"918.43";"80.13";"1192.0";"871.0";"1L2";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"55";"7";"BusBar_Con_Down";"A";"approved";"895.75";"68.8";"1192.0";"871.0";"1L1";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"56";"7";"BusBar_Con_Down";"A";"approved";"941.1";"91.47";"1192.0";"871.0";"1L3";"3";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"57";"8";"BusBar_Con_Down";"A";"approved";"544.25";"511.0";"1192.0";"871.0";"PE";"4";"8";"= 400";"+ 400A";"";"control voltage 220V~ brakes";""
"58";"9";"BusBar_Con_Down";"A";"approved";"680.32";"522.34";"1192.0";"871.0";"PE";"4a";"8";"= 400";"+ 400A";"";"infeed group 400A";""
"59";"11";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.12";"5";"23";"= 411";"+ 400A";"forming machine A";"left fan";"411M0"
"60";"11";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.12";"5";"23";"= 411";"+ 400A";"forming machine A";"left fan";"411M0"
"61";"11";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.12";"5";"23";"= 411";"+ 400A";"forming machine A";"left fan";"411M0"
"62";"11";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"5";"23";"= 411";"+ 400A";"forming machine A";"left fan";"411M0"
"63";"12";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.12";"6";"23";"= 411";"+ 400A";"forming machine A";"right fan";"411M1"
"64";"12";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.12";"6";"23";"= 411";"+ 400A";"forming machine A";"right fan";"411M1"
"65";"12";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.12";"6";"23";"= 411";"+ 400A";"forming machine A";"right fan";"411M1"
"66";"12";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"6";"23";"= 411";"+ 400A";"forming machine A";"right fan";"411M1"
"67";"13";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.12";"7";"23";"= 411";"+ 400A";"forming machine A";"dosing belt cleaning brush";"411M10"
"68";"13";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.12";"7";"23";"= 411";"+ 400A";"forming machine A";"dosing belt cleaning brush";"411M10"
"69";"13";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.12";"7";"23";"= 411";"+ 400A";"forming machine A";"dosing belt cleaning brush";"411M10"
"70";"13";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"7";"23";"= 411";"+ 400A";"forming machine A";"dosing belt cleaning brush";"411M10"
"71";"14";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.12";"8";"23";"= 411";"+ 400A";"forming machine A";"rotary combs";"411M11"
"72";"14";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.12";"8";"23";"= 411";"+ 400A";"forming machine A";"rotary combs";"411M11"
"73";"14";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.12";"8";"23";"= 411";"+ 400A";"forming machine A";"rotary combs";"411M11"
"74";"14";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"8";"23";"= 411";"+ 400A";"forming machine A";"rotary combs";"411M11"
"75";"15";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"9";"23";"= 411";"+ 400A";"forming machine A";"pinned roll";"411M13"
"76";"15";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"9";"23";"= 411";"+ 400A";"forming machine A";"pinned roll";"411M13"
"77";"15";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"9";"23";"= 411";"+ 400A";"forming machine A";"pinned roll";"411M13"
"78";"15";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"9";"23";"= 411";"+ 400A";"forming machine A";"pinned roll";"411M13"
"79";"16";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"10";"23";"= 411";"+ 400A";"forming machine A";"oscillating flap";"411M14"
"80";"16";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"10";"23";"= 411";"+ 400A";"forming machine A";"oscillating flap";"411M14"
"81";"16";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"10";"23";"= 411";"+ 400A";"forming machine A";"oscillating flap";"411M14"
"82";"16";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"10";"23";"= 411";"+ 400A";"forming machine A";"oscillating flap";"411M14"
"83";"17";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"11";"23";"= 411";"+ 400A";"forming machine A";"distrbution belt left";"411M15"
"84";"17";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"11";"23";"= 411";"+ 400A";"forming machine A";"distrbution belt left";"411M15"
"85";"17";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"11";"23";"= 411";"+ 400A";"forming machine A";"distrbution belt left";"411M15"
"86";"17";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"11";"23";"= 411";"+ 400A";"forming machine A";"distrbution belt left";"411M15"
"87";"18";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"12";"23";"= 411";"+ 400A";"forming machine A";"distrbution belt right";"411M16"
"88";"18";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"12";"23";"= 411";"+ 400A";"forming machine A";"distrbution belt right";"411M16"
"89";"18";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"12";"23";"= 411";"+ 400A";"forming machine A";"distrbution belt right";"411M16"
"90";"18";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"12";"23";"= 411";"+ 400A";"forming machine A";"distrbution belt right";"411M16"
"91";"19";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"13";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"92";"19";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"13";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"93";"19";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"13";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"94";"19";"BusBar_Con_Down";"A";"approved";"272.13";"522.34";"1192.0";"871.0";"PE";"13";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"95";"19";"BusBar_Con_Down";"A";"approved";"589.61";"522.34";"1192.0";"871.0";"PE";"13";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"96";"21";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"14";"23";"= 411";"+ 400A";"forming machine A";"2nd & 3rd screen vibrator";"411M18, 411M19"
"97";"21";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"14";"23";"= 411";"+ 400A";"forming machine A";"2nd & 3rd screen vibrator";"411M18, 411M19"
"98";"21";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"14";"23";"= 411";"+ 400A";"forming machine A";"2nd & 3rd screen vibrator";"411M18, 411M19"
"99";"21";"BusBar_Con_Down";"A";"approved";"385.51";"68.8";"1192.0";"871.0";"1L1.13";"14";"23";"= 411";"+ 400A";"forming machine A";"2nd & 3rd screen vibrator";"411M18, 411M19"
"100";"21";"BusBar_Con_Down";"A";"approved";"408.19";"80.13";"1192.0";"871.0";"1L2.13";"14";"23";"= 411";"+ 400A";"forming machine A";"2nd & 3rd screen vibrator";"411M18, 411M19"
"101";"21";"BusBar_Con_Down";"A";"approved";"430.87";"91.47";"1192.0";"871.0";"1L3.13";"14";"23";"= 411";"+ 400A";"forming machine A";"2nd & 3rd screen vibrator";"411M18, 411M19"
"102";"21";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"14";"23";"= 411";"+ 400A";"forming machine A";"2nd & 3rd screen vibrator";"411M18, 411M19"
"103";"21";"BusBar_Con_Down";"A";"approved";"453.54";"488.32";"1192.0";"871.0";"PE";"14";"23";"= 411";"+ 400A";"forming machine A";"2nd & 3rd screen vibrator";"411M18, 411M19"
"104";"22";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"15";"23";"= 411";"+ 400A";"forming machine A";"pinned roll";"411M20"
"105";"22";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"15";"23";"= 411";"+ 400A";"forming machine A";"pinned roll";"411M20"
"106";"22";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"15";"23";"= 411";"+ 400A";"forming machine A";"pinned roll";"411M20"
"107";"22";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"15";"23";"= 411";"+ 400A";"forming machine A";"pinned roll";"411M20"
"108";"23";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"16";"23";"= 411";"+ 400A";"forming machine A";"slow disk rolls";"411M21"
"109";"23";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"16";"23";"= 411";"+ 400A";"forming machine A";"slow disk rolls";"411M21"
"110";"23";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"16";"23";"= 411";"+ 400A";"forming machine A";"slow disk rolls";"411M21"
"111";"23";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"16";"23";"= 411";"+ 400A";"forming machine A";"slow disk rolls";"411M21"
"112";"24";"BusBar_Con_Down";"A";"pending";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"17";"23";"= 411";"+ 400A";"forming machine A";"disk screen transport belt";"411M22"
"113";"24";"BusBar_Con_Down";"A";"pending";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"17";"23";"= 411";"+ 400A";"forming machine A";"disk screen transport belt";"411M22"
"114";"24";"BusBar_Con_Down";"A";"pending";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"17";"23";"= 411";"+ 400A";"forming machine A";"disk screen transport belt";"411M22"
"115";"24";"BusBar_Con_Down";"A";"pending";"238.11";"488.32";"1192.0";"871.0";"PE";"17";"23";"= 411";"+ 400A";"forming machine A";"disk screen transport belt";"411M22"
"116";"25";"BusBar_Con_Down";"A";"pending";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"18";"23";"= 411";"+ 400A";"forming machine A";"left longitudinal screw conveyor";"411M23"
"117";"25";"BusBar_Con_Down";"A";"pending";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"18";"23";"= 411";"+ 400A";"forming machine A";"left longitudinal screw conveyor";"411M23"
"118";"25";"BusBar_Con_Down";"A";"pending";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"18";"23";"= 411";"+ 400A";"forming machine A";"left longitudinal screw conveyor";"411M23"
"119";"25";"BusBar_Con_Down";"A";"pending";"238.11";"488.32";"1192.0";"871.0";"PE";"18";"23";"= 411";"+ 400A";"forming machine A";"left longitudinal screw conveyor";"411M23"
"120";"26";"BusBar_Con_Down";"A";"pending";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"19";"23";"= 411";"+ 400A";"forming machine A";"right longitudinal screw conveyor";"411M24"
"121";"26";"BusBar_Con_Down";"A";"pending";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"19";"23";"= 411";"+ 400A";"forming machine A";"right longitudinal screw conveyor";"411M24"
"122";"26";"BusBar_Con_Down";"A";"pending";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"19";"23";"= 411";"+ 400A";"forming machine A";"right longitudinal screw conveyor";"411M24"
"123";"26";"BusBar_Con_Down";"A";"pending";"238.11";"488.32";"1192.0";"871.0";"PE";"19";"23";"= 411";"+ 400A";"forming machine A";"right longitudinal screw conveyor";"411M24"
"124";"27";"BusBar_Con_Down";"A";"pending";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"125";"27";"BusBar_Con_Down";"A";"pending";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"126";"27";"BusBar_Con_Down";"A";"pending";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"127";"27";"BusBar_Con_Down";"A";"pending";"238.11";"488.32";"1192.0";"871.0";"PE";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"128";"27";"BusBar_Con_Down";"A";"pending";"1031.81";"250.21";"1192.0";"871.0";"PE";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"129";"28";"BusBar_Con_Down";"A";"pending";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"22";"23";"= 411";"+ 400A";"forming machine A";"transversal screw conveyor";"411M30"
"130";"28";"BusBar_Con_Down";"A";"pending";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"22";"23";"= 411";"+ 400A";"forming machine A";"transversal screw conveyor";"411M30"
"131";"28";"BusBar_Con_Down";"A";"pending";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"22";"23";"= 411";"+ 400A";"forming machine A";"transversal screw conveyor";"411M30"
"132";"28";"BusBar_Con_Down";"A";"pending";"238.11";"488.32";"1192.0";"871.0";"PE";"22";"23";"= 411";"+ 400A";"forming machine A";"transversal screw conveyor";"411M30"
"133";"29";"BusBar_Con_Down";"A";"pending";"170.08";"68.8";"1192.0";"871.0";"1L1.13";"23";"23";"= 411";"+ 400A";"forming machine A";"injection screw";"411M31"
"134";"29";"BusBar_Con_Down";"A";"pending";"192.76";"80.13";"1192.0";"871.0";"1L2.13";"23";"23";"= 411";"+ 400A";"forming machine A";"injection screw";"411M31"
"135";"29";"BusBar_Con_Down";"A";"pending";"215.43";"91.47";"1192.0";"871.0";"1L3.13";"23";"23";"= 411";"+ 400A";"forming machine A";"injection screw";"411M31"
"136";"29";"BusBar_Con_Down";"A";"pending";"238.11";"488.32";"1192.0";"871.0";"PE";"23";"23";"= 411";"+ 400A";"forming machine A";"injection screw";"411M31"
"137";"30";"BusBar_Con_Down";"A";"pending";"170.08";"68.8";"1192.0";"871.0";"1L1.14";"24";"23";"= 411";"+ 400A";"forming machine A";"recycling conveyor";"411M32"
"138";"30";"BusBar_Con_Down";"A";"pending";"192.76";"80.13";"1192.0";"871.0";"1L2.14";"24";"23";"= 411";"+ 400A";"forming machine A";"recycling conveyor";"411M32"
"139";"30";"BusBar_Con_Down";"A";"pending";"215.43";"91.47";"1192.0";"871.0";"1L3.14";"24";"23";"= 411";"+ 400A";"forming machine A";"recycling conveyor";"411M32"
"140";"30";"BusBar_Con_Down";"A";"pending";"238.11";"488.32";"1192.0";"871.0";"PE";"24";"23";"= 411";"+ 400A";"forming machine A";"recycling conveyor";"411M32"
"141";"31";"BusBar_Con_Down";"A";"pending";"170.08";"68.8";"1192.0";"871.0";"1F14R";"24a";"23";"= 411";"+ 400A";"forming machine A";"screw ???";"411M33"
"142";"31";"BusBar_Con_Down";"A";"pending";"192.76";"80.13";"1192.0";"871.0";"1F14S";"24a";"23";"= 411";"+ 400A";"forming machine A";"screw ???";"411M33"
"143";"31";"BusBar_Con_Down";"A";"pending";"215.43";"91.47";"1192.0";"871.0";"1F14T";"24a";"23";"= 411";"+ 400A";"forming machine A";"screw ???";"411M33"
"144";"32";"BusBar_Con_Down";"A";"pending";"170.08";"68.8";"1192.0";"871.0";"1F14R";"24b";"23";"= 411";"+ 400A";"forming machine A";"vibrator outside";"411M34"
"145";"32";"BusBar_Con_Down";"A";"pending";"192.76";"80.13";"1192.0";"871.0";"1F14S";"24b";"23";"= 411";"+ 400A";"forming machine A";"vibrator outside";"411M34"
